writing score,reading score,standard_lunch,ethnicity_E,parental level of education,ethnicity_B,reduced_free_lunch,ethnicity_A,no_test_prep,ethnicity_D
64,59,1.0,0.0,4,0.0,0.0,1.0,1.0,0.0
76,70,0.0,0.0,4,0.0,1.0,0.0,0.0,1.0
68,72,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0
88,91,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
92,90,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
93,90,0.0,0.0,4,0.0,1.0,0.0,1.0,1.0
51,52,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0
82,87,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0
52,58,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0
58,67,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0
70,68,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0
76,69,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
81,86,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0
53,54,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0
57,60,0.0,0.0,2,0.0,1.0,1.0,1.0,0.0
89,86,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0
58,60,1.0,0.0,4,0.0,0.0,1.0,1.0,0.0
89,82,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
45,50,1.0,0.0,2,1.0,0.0,0.0,1.0,0.0
74,64,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
57,64,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0
79,82,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
53,57,0.0,0.0,3,1.0,1.0,0.0,0.0,0.0
73,77,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
46,52,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0
51,58,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
36,44,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0
76,77,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0
64,65,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0
84,85,1.0,1.0,5,0.0,0.0,0.0,1.0,0.0
85,85,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0
50,54,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0
68,72,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0
69,75,1.0,0.0,3,0.0,0.0,0.0,1.0,1.0
67,67,1.0,0.0,5,0.0,0.0,0.0,1.0,0.0
63,68,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0
93,85,1.0,1.0,2,0.0,0.0,0.0,1.0,0.0
61,67,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0
55,64,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
96,97,1.0,0.0,4,1.0,0.0,0.0,1.0,0.0
65,68,0.0,0.0,2,1.0,1.0,0.0,1.0,0.0
81,79,1.0,0.0,4,0.0,0.0,0.0,1.0,0.0
46,49,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
72,73,0.0,0.0,3,0.0,1.0,0.0,1.0,0.0
53,62,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
87,86,0.0,1.0,5,0.0,1.0,0.0,1.0,0.0
38,42,0.0,0.0,4,0.0,1.0,0.0,0.0,1.0
80,71,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0
91,93,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
88,82,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0
52,53,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0
41,42,1.0,0.0,3,1.0,0.0,0.0,1.0,0.0
72,74,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0
51,51,0.0,0.0,3,0.0,1.0,0.0,1.0,0.0
47,58,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0
76,72,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0
78,84,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0
82,90,0.0,1.0,3,0.0,1.0,0.0,1.0,0.0
61,62,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0
66,64,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0
84,82,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0
54,61,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
80,72,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0
74,76,1.0,0.0,3,0.0,0.0,0.0,1.0,1.0
66,64,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0
70,70,1.0,1.0,4,0.0,0.0,0.0,0.0,0.0
71,73,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0
44,46,0.0,0.0,4,0.0,1.0,0.0,1.0,1.0
54,51,1.0,1.0,3,0.0,0.0,0.0,1.0,0.0
80,76,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0
95,100,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0
59,72,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0
74,65,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0
48,51,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0
91,85,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0
85,92,1.0,1.0,3,0.0,0.0,0.0,1.0,0.0
73,67,0.0,0.0,5,0.0,1.0,1.0,1.0,0.0
75,74,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0
69,62,1.0,1.0,3,0.0,0.0,0.0,1.0,0.0
38,34,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0
27,29,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0
79,78,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0
63,54,1.0,0.0,3,0.0,0.0,0.0,0.0,1.0
82,78,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0
89,84,1.0,0.0,5,0.0,0.0,0.0,1.0,1.0
74,78,1.0,0.0,5,0.0,0.0,0.0,1.0,0.0
41,48,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0
100,100,0.0,0.0,4,0.0,1.0,0.0,0.0,1.0
84,84,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0
77,77,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0
51,48,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0
91,84,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0
72,75,0.0,0.0,4,0.0,1.0,0.0,1.0,0.0
70,64,1.0,1.0,4,0.0,0.0,0.0,0.0,0.0
48,42,0.0,0.0,4,0.0,1.0,0.0,1.0,1.0
82,84,1.0,0.0,2,0.0,0.0,1.0,1.0,0.0
66,61,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0
66,62,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0
55,61,0.0,0.0,3,1.0,1.0,0.0,1.0,0.0
66,70,1.0,1.0,2,0.0,0.0,0.0,1.0,0.0
100,100,1.0,1.0,4,0.0,0.0,0.0,0.0,0.0
52,61,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0
80,77,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0
91,96,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0
67,70,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0
46,53,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0
66,66,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0
65,65,0.0,0.0,3,1.0,1.0,0.0,1.0,0.0
69,70,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0
60,64,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0
52,56,0.0,1.0,3,0.0,1.0,0.0,1.0,0.0
71,61,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0
44,43,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0
51,56,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0
70,74,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0
62,57,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0
73,71,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0
74,75,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0
90,87,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0
58,63,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0
53,57,1.0,0.0,3,0.0,0.0,1.0,1.0,0.0
57,58,0.0,1.0,1,0.0,1.0,0.0,1.0,0.0
85,81,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0
69,68,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0
72,66,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0
96,91,1.0,0.0,5,0.0,0.0,0.0,1.0,1.0
64,66,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0
61,62,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0
61,68,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0
58,61,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
80,82,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0
60,58,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0
52,50,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0
73,75,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0
71,73,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0
83,77,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0
72,74,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0
54,52,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
69,69,1.0,0.0,2,0.0,0.0,0.0,1.0,0.0
62,57,1.0,1.0,3,0.0,0.0,0.0,1.0,0.0
81,87,1.0,0.0,2,0.0,0.0,0.0,1.0,0.0
100,100,1.0,0.0,5,0.0,0.0,0.0,1.0,1.0
59,63,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0
71,81,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0
64,58,1.0,0.0,2,0.0,0.0,1.0,1.0,0.0
53,54,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0
100,100,1.0,1.0,3,0.0,0.0,0.0,1.0,0.0
75,76,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0
58,57,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0
72,70,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0
64,68,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
60,63,1.0,0.0,2,0.0,0.0,0.0,1.0,0.0
67,76,1.0,1.0,3,0.0,0.0,0.0,1.0,0.0
80,84,1.0,0.0,4,1.0,0.0,0.0,1.0,0.0
100,100,1.0,0.0,4,0.0,0.0,0.0,1.0,1.0
69,72,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
60,50,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0
61,65,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0
67,63,1.0,0.0,2,0.0,0.0,1.0,1.0,0.0
77,82,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0
60,62,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0
58,65,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
48,41,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0
94,95,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
23,24,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0
78,78,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0
86,85,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0
91,87,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0
82,75,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
54,51,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0
51,59,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0
76,75,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0
45,45,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0
83,86,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0
75,81,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0
78,82,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0
76,76,0.0,0.0,3,0.0,1.0,0.0,1.0,1.0
74,72,0.0,0.0,4,0.0,1.0,0.0,1.0,1.0
62,63,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0
95,99,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0
55,55,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0
65,71,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
77,78,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0
86,86,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0
